,INGRESO_BRUTO,EDAD,NRO_PAS_PBK,EMP_REP_TC_SF,EMP_REP_PP_SF,MAX_LINEA_TCSF,NRO_ENT_REP_TOT_U6,NRO_ENT_REP_SAL_TOT_U6,PORC_ENT_REP_SAL,NRO_ENT_REP_TOT_UM,NRO_ENT_REP_SAL_TOT_UM,IND_MAXLIN_ING,IND_LINIBK_ING,PROB_CONT,CAMP_TOT,PROM_CAMP,NRO_CAMP_TC,CAMP_TC_U6,TIPO_FLUJO_TC,SEXO,SIT_LAB,DEPARTAMENTO,FLG_SEGURO,CLI_AHOCRED,CLI_CTS,CLI_FM,CLI_MILL,CLI_PLA,CLI_TXS,EMP_REP_PP_PBK,EMP_REP_CONV_PBK,EMP_REP_VEH_PBK,EMP_REP_HIP_PBK,CLF_SBS,FLG_BANCARIZADO,TARGET_XF
50,0.10429711549532548,-1.3236477959774846,-0.25525416013212854,-0.5062429864268062,0,0.5598578522346156,1.0,-0.5062429864268062,1.0,0.018278134323173975,1,3.425,1.175,0.425650297,-1.0158860691240428,-1.0158860782296937,1.2675913081877634,1.0,-0.20274489638876494,0,0,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
52,-0.6528191418161147,-0.5036809418119923,-0.25525416013212854,0.2745394657160757,0,-0.4477268132768509,2.0,0.2745394657160757,1.0,1.137290632171733,2,0.834260289,1.001112347,0.441568971,0.15602320835804193,0.1560233437699898,-1.0993661520371172,0.0,-1.4506451796104807,0,1,-0.1450361173532806,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
54,-0.7552808333142115,-1.2325403677368743,-0.25525416013212854,-0.5062429864268062,0,-0.4312090318750236,1.0,-0.5062429864268062,1.0,0.018278134323173975,1,1.133333333,0.8666666670000001,0.434644686,0.15602320835804193,0.1560233437699898,-1.0993661520371172,0.0,2.2930556700546667,0,1,0.29740955064721825,0,0,0,0,0,1,0,0,0,0,0,0.0,1,1
59,-0.2460668564394418,-1.1414329394962641,-2.096205926552695,-0.5062429864268062,0,-0.5220568295850738,1.0,-0.766503803547506,0.666666667,0.018278134323173975,1,0.20127474,0.73800738,0.6044123920000001,-1.3821077183371944,-1.3821077266804,-0.7048732419996371,0.166666667,2.2930556700546667,0,2,-2.1360416233555255,0,0,0,0,0,0,0,0,0,1,0,0.0,1,1
61,1.7584689201843984,-0.23035865709016157,-0.25525416013212854,-0.5062429864268062,1,0.41119781961816976,1.0,-0.766503803547506,0.666666667,0.018278134323173975,0,1.3505844969999998,2.655771195,0.228455286,-1.3821077183371944,-1.3821077266804,-0.7048732419996371,0.166666667,-0.20274489638876494,1,1,-2.1360416233555255,0,0,1,0,0,0,0,0,0,0,0,0.0,1,1
62,-0.5806145941161136,-0.5036809418119923,-0.25525416013212854,0.2745394657160757,0,-0.4064323597722826,1.833333333,0.014278648595375922,0.916666667,1.137290632171733,1,0.996015936,1.045816733,0.375617408,0.15602320835804193,0.1560233437699898,-1.0993661520371172,0.0,-0.20274489638876494,0,1,0.29740955064721825,0,0,0,0,0,0,0,1,0,0,0,0.0,1,1
63,0.10189029723865878,-0.13925122884955132,-0.25525416013212854,-0.5062429864268062,1,-0.5303157202859875,1.0,-1.2870254385696882,0.0,0.018278134323173975,0,0.125219133,1.152016028,0.395467797,-1.0158860691240428,-1.0158860782296937,1.2675913081877634,1.0,-1.4506451796104807,1,0,1.845969388648964,0,0,0,0,0,0,1,1,0,0,0,0.0,1,1
66,1.5201939127743946,1.409575051240823,-0.25525416013212854,1.0553219178589575,0,2.2777071180246566,2.666666667,-0.376112577476065,0.444444444,2.2563031300202923,1,4.249815225,2.26656812,0.6208088,0.15602320835804193,0.1560233437699898,-1.0993661520371172,0.0,-0.20274489638876494,1,0,0.29740955064721825,0,0,0,0,0,1,0,1,0,0,0,0.0,1,1
70,0.5196451803600938,0.40739334059411014,-0.25525416013212854,-1.2870254385696882,0,-0.5716101737905558,0.0,-1.2870254385696882,0.0,-1.100734363525385,0,0.0,3.072196621,0.215848287,0.15602320835804193,0.1560233437699898,-1.0993661520371172,0.0,-0.20274489638876494,0,1,1.845969388648964,0,0,0,0,0,0,1,0,0,0,0,0.0,0,1
71,0.19850685868485074,1.045145338278382,-2.096205926552695,1.0553219178589575,0,0.914990152373903,3.0,0.2745394657160757,0.666666667,2.2563031300202923,2,4.211511465,1.403837155,0.506497863,-1.0158860691240428,-1.0158860782296937,1.2675913081877634,1.0,-1.4506451796104807,1,0,0.29740955064721825,0,0,0,0,0,0,0,1,0,0,0,0.0,1,1
73,-0.7308688195680206,-1.2325403677368743,-0.25525416013212854,-1.2870254385696882,1,-0.5716101737905558,0.0,-1.2870254385696882,0.0,-1.100734363525385,0,0.0,1.01845958,0.340429987,-1.308863388494564,-1.3088633972539383,-0.310380331962157,0.333333333,-0.20274489638876494,0,1,-0.1450361173532806,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
74,-0.7552808333142115,-1.2325403677368743,-0.25525416013212854,0.2745394657160757,0,-0.5121461607439775,1.166666667,-0.5062429864268062,0.916666667,1.137290632171733,1,0.48,0.8666666670000001,0.33541333,0.15602320835804193,0.1560233437699898,-1.0993661520371172,0.0,1.6691055284438088,0,1,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
76,-0.009167173747533399,-1.4147552242180947,-0.25525416013212854,0.2745394657160757,0,-0.274290108557664,2.666666667,0.5348002828367756,0.8888888890000001,1.137290632171733,2,0.980926431,0.735694823,0.328412342,0.15602320835804193,0.1560233437699898,-1.0993661520371172,0.0,1.6691055284438088,1,1,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
77,-0.2838882861870614,0.49850076883472044,1.5856976062884378,0.2745394657160757,0,0.02302995667522773,2.666666667,0.7950611007382576,1.0,1.137290632171733,2,2.507836991,0.870776733,0.154538464,-1.1623747288093034,-1.162374737522083,0.4786054881128033,0.666666667,1.6691055284438088,1,2,-1.472373121354777,0,0,1,0,0,1,0,1,0,0,0,0.0,1,1
78,-0.7552808333142115,-1.1414329394962641,-0.25525416013212854,0.2745394657160757,0,-0.4312090318750236,1.333333333,-0.376112577476065,0.916666667,1.137290632171733,2,1.133333333,0.8666666670000001,0.17192865,-1.3821077183371944,-1.3821077266804,-0.7048732419996371,0.166666667,1.6691055284438088,1,1,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
79,-0.7308688195680206,-1.4147552242180947,-0.25525416013212854,-0.5062429864268062,1,-0.4477268132768509,1.0,-1.2870254385696882,0.0,0.018278134323173975,0,0.954805856,1.01845958,0.024076934,-1.0158860691240428,-1.0158860782296937,1.2675913081877634,1.0,-1.4506451796104807,0,1,-0.5874817853537794,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
80,0.15449646770580244,-0.5036809418119923,-0.25525416013212854,-0.5062429864268062,2,-0.051300059632995214,1.0,-0.5062429864268062,1.0,0.018278134323173975,1,1.519536903,3.159671973,0.557207519,-1.308863388494564,-1.3088633972539383,-0.310380331962157,0.333333333,-0.20274489638876494,1,2,2.0671922226492137,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
82,0.8528175933186704,-1.0503255112556538,1.5856976062884378,-0.5062429864268062,0,0.5515989615337019,1.0,-0.6363733953775473,0.833333333,0.018278134323173975,1,2.201716043,3.950137607,0.294414292,-1.0158860691240428,-1.0158860782296937,1.2675913081877634,1.0,-1.4506451796104807,0,0,0.29740955064721825,1,0,0,1,0,0,1,0,0,0,0,0.0,1,1
83,-0.4451451093837306,0.22517848411288968,-0.25525416013212854,-0.5062429864268062,0,-0.48902126678141916,1.0,-1.0267646214489883,0.333333333,0.018278134323173975,0,0.416319734,4.246461282,0.0,-1.0158860691240428,-1.0158860782296937,1.2675913081877634,1.0,-0.20274489638876494,1,2,-0.1450361173532806,0,0,1,0,0,0,0,0,0,0,0,0.0,1,1
85,-0.5228509559561128,-0.23035865709016157,1.5856976062884378,0.2745394657160757,0,-0.32384345276314597,1.5,-0.11585176035536529,1.0,1.137290632171733,2,1.378676471,0.827205882,0.387988296,-1.3821077183371944,-1.3821077266804,-0.7048732419996371,0.166666667,1.6691055284438088,1,1,0.29740955064721825,0,0,0,0,1,0,1,0,0,0,0,0.0,1,1
86,-0.7312126507475445,0.49850076883472044,-0.25525416013212854,0.2745394657160757,0,-0.31558456206223234,2.0,-0.5062429864268062,0.5,1.137290632171733,1,1.974522293,2.229299363,0.217349519,-1.3821077183371944,-1.3821077266804,-0.7048732419996371,0.166666667,-0.20274489638876494,1,1,0.29740955064721825,1,0,0,0,0,0,1,0,0,0,0,0.0,1,1
87,-0.7552808333142115,0.40739334059411014,-0.25525416013212854,-0.5062429864268062,0,-0.49728015748233284,1.0,-0.5062429864268062,1.0,0.018278134323173975,1,0.6,0.8666666670000001,0.244379559,0.15602320835804193,0.1560233437699898,-1.0993661520371172,0.0,1.6691055284438088,1,2,0.29740955064721825,0,0,0,0,0,1,0,1,0,0,0,0.0,1,1
89,-0.7552808333142115,-1.0503255112556538,-0.25525416013212854,0.2745394657160757,0,-0.4064323597722826,2.0,0.2745394657160757,1.0,1.137290632171733,2,1.333333333,0.8666666670000001,0.371501105,-1.308863388494564,-1.3088633972539383,-0.310380331962157,0.333333333,1.6691055284438088,0,1,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
91,-0.3949457571732536,-1.3236477959774846,3.4266493727090044,0.2745394657160757,0,-0.4064323597722826,2.0,0.2745394657160757,1.0,1.137290632171733,2,0.7849293559999999,0.667189953,0.462389178,0.15602320835804193,0.1560233437699898,-1.0993661520371172,0.0,0.42120524522209296,0,0,0.29740955064721825,0,0,1,0,0,1,1,1,0,0,0,0.0,1,1
92,-0.5228509559561128,-1.3236477959774846,-0.25525416013212854,0.2745394657160757,1,-0.48902126678141916,2.0,0.14440905676533444,0.916666667,1.137290632171733,1,0.459558824,0.827205882,0.470317771,-1.3821077183371944,-1.3821077266804,-0.7048732419996371,0.166666667,2.2930556700546667,1,2,0.29740955064721825,1,0,0,0,0,0,1,0,0,0,0,0.0,1,1
93,-0.7552808333142115,-1.1414329394962641,3.4266493727090044,0.2745394657160757,0,-0.33210234346405965,1.666666667,-0.11585176035536529,0.916666667,1.137290632171733,1,1.933333333,1.0,0.297427455,-1.3821077183371944,-1.3821077266804,-0.7048732419996371,0.166666667,-0.20274489638876494,1,2,-2.1360416233555255,0,0,1,0,0,1,1,0,0,0,0,0.0,1,1
95,0.6499571973996195,0.04296362763166917,1.5856976062884378,0.2745394657160757,0,0.40789426333780426,2.333333333,-0.2459821693061065,0.583333333,1.137290632171733,1,2.122785037,2.362627528,0.623854671,-1.308863388494564,-1.3088633972539383,-0.310380331962157,0.333333333,-0.20274489638876494,1,1,0.29740955064721825,1,0,0,1,0,1,0,0,0,0,0,0.0,1,1
97,-0.7549370021346877,-0.41257351357138206,-0.25525416013212854,0.2745394657160757,2,-0.3403612341649733,2.0,-0.6363733953775473,0.4166666670000001,1.137290632171733,0,1.865423051,2.19853431,0.0,-1.0891303989666732,-1.0891304080956212,0.8730983981502833,0.833333333,-1.4506451796104807,1,0,-0.1450361173532806,0,0,1,0,0,0,0,0,0,0,0,0.0,1,1
100,-0.44755192764039725,1.865112192443874,-0.25525416013212854,-1.2870254385696882,0,-0.5716101737905558,0.0,-1.2870254385696882,0.0,-1.100734363525385,0,0.0,1.002087683,0.362911879,-1.0158860691240428,-1.0158860782296937,1.2675913081877634,1.0,-0.20274489638876494,0,1,-0.36625895135353,0,0,0,0,0,0,1,0,0,0,0,0.0,0,1
103,-0.44755192764039725,0.49850076883472044,-0.25525416013212854,-1.2870254385696882,0,-0.5716101737905558,0.0,-1.2870254385696882,0.0,-1.100734363525385,0,0.0,1.002087683,0.204773324,-1.3821077183371944,-1.3821077266804,-0.7048732419996371,0.166666667,-0.20274489638876494,1,1,-0.1450361173532806,0,0,0,0,0,0,1,0,0,0,0,0.0,0,1
108,-0.6937350521794486,-1.0503255112556538,-0.25525416013212854,-1.2870254385696882,0,-0.5716101737905558,0.0,-1.2870254385696882,0.0,-1.100734363525385,0,0.0,0.8338296609999999,0.199828327,0.15602320835804193,0.1560233437699898,-1.0993661520371172,0.0,1.6691055284438088,1,1,-0.36625895135353,0,0,0,0,0,0,1,0,0,0,0,0.0,0,1
115,2.540684853601077,-0.3214660853307718,1.5856976062884378,1.0553219178589575,0,2.879780250121263,3.0,-0.5062429864268062,0.333333333,2.2563031300202923,1,3.76961934,3.797582537,0.4478070770000001,-1.0158860691240428,-1.0158860782296937,1.2675913081877634,1.0,-1.4506451796104807,1,0,0.29740955064721825,0,0,0,1,1,0,0,0,0,0,0,0.0,1,1
117,-0.7552808333142115,-0.777003226533823,-0.25525416013212854,-0.5062429864268062,0,-0.5303157202859875,1.0,-0.6363733953775473,0.833333333,0.018278134323173975,1,0.333333333,0.8666666670000001,0.045563066,-1.0158860691240428,-1.0158860782296937,1.2675913081877634,1.0,1.6691055284438088,1,1,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
118,-0.5228509559561128,-1.4147552242180947,-0.25525416013212854,0.2745394657160757,0,0.13865442648801896,2.0,0.2745394657160757,1.0,1.137290632171733,2,3.952205882,0.919117647,0.286142919,-1.0158860691240428,-1.0158860782296937,1.2675913081877634,1.0,1.6691055284438088,1,2,0.29740955064721825,0,0,1,0,0,0,0,0,0,0,0,0.0,1,1
120,0.15449646770580244,-0.04814380060894107,-0.25525416013212854,-0.5062429864268062,0,-0.5220568295850738,1.0,-1.2870254385696882,0.0,0.018278134323173975,0,0.1447177999999999,1.157742402,0.38648394,0.15602320835804193,0.1560233437699898,-1.0993661520371172,0.0,-0.20274489638876494,0,2,-2.578487291356024,1,0,0,0,0,0,1,0,0,0,0,0.0,1,1
121,0.016276333537228897,-1.0503255112556538,1.5856976062884378,-0.5062429864268062,1,-0.3403612341649733,1.0,-0.5062429864268062,1.0,0.018278134323173975,1,0.7478632479999999,0.8012820509999999,0.240879451,-1.0891303989666732,-1.0891304080956212,0.8730983981502833,0.833333333,1.6691055284438088,0,0,0.29740955064721825,0,0,0,0,1,0,0,0,0,0,0,0.0,1,1
122,3.142733248947277,1.3184676230002126,-0.25525416013212854,2.6168868221447212,0,6.571559727997365,4.333333333,0.4046698746668167,0.5083333329999999,4.49432812571741,2,6.7376076970000005,2.586274052,0.256546563,-1.0158860691240428,-1.0158860782296937,1.2675913081877634,1.0,-1.4506451796104807,1,2,0.29740955064721825,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0
124,-0.726399014234211,1.774004764203264,-0.25525416013212854,2.6168868221447212,0,-0.35687901556680063,4.5,-0.766503803547506,0.166666667,4.49432812571741,0,1.641414141,4.356060606000002,0.074888525,-1.0158860691240428,-1.0158860782296937,1.2675913081877634,1.0,-1.4506451796104807,0,2,0.29740955064721825,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0
133,-0.31414542998515715,-0.04814380060894107,-0.25525416013212854,1.0553219178589575,0,0.2542788963008102,2.833333333,-0.5062429864268062,0.333333333,2.2563031300202923,2,3.5932447,1.257635645,0.14655884,-1.0891303989666732,-1.0891304080956212,0.8730983981502833,0.833333333,-0.20274489638876494,1,1,0.29740955064721825,1,0,0,0,0,0,1,0,0,0,0,0.0,1,0
140,-0.13844769724848777,-0.5036809418119923,3.4266493727090044,0.2745394657160757,0,-0.1417349128079998,1.166666667,-1.156895029618947,0.083333333,1.137290632171733,1,1.580145719,1.517911354,0.180610328,-1.0158860691240428,-1.0158860782296937,1.2675913081877634,1.0,-1.4506451796104807,0,2,0.29740955064721825,0,0,1,0,1,0,1,0,0,0,0,0.0,1,0
145,-0.42176458917611115,0.6807156253159409,1.5856976062884378,-1.2870254385696882,0,-0.5716101737905558,0.0,-1.2870254385696882,0.0,-1.100734363525385,0,0.0,0.8502024290000001,0.062700135,-1.0891303989666732,-1.0891304080956212,0.8730983981502833,0.833333333,1.6691055284438088,0,1,0.29740955064721825,0,0,0,1,0,1,0,0,0,0,0,0.0,0,0
146,-0.31414542998515715,1.045145338278382,-0.25525416013212854,-0.5062429864268062,1,-0.2563683157366814,1.333333333,-0.766503803547506,0.5,0.018278134323173975,0,1.371541502,2.120014373,0.058798173,-1.2356190586519338,-1.2356190673880108,0.08411257807532314,0.5,-0.20274489638876494,1,2,-2.578487291356024,0,0,0,1,0,0,0,0,0,0,0,0.0,1,0
151,-0.6792941426394484,-1.2325403677368743,-0.25525416013212854,-0.5062429864268062,0,-0.5055390481832465,1.0,-1.156895029618947,0.166666667,0.018278134323173975,0,0.46484602,0.8715862870000001,0.309254725,-1.0891303989666732,-1.0891304080956212,0.8730983981502833,0.833333333,1.6691055284438088,1,1,-0.1450361173532806,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0
152,1.9183504186629723,0.9540379100377716,1.5856976062884378,1.0553219178589575,0,-0.4146912504731962,2.833333333,-0.2459821693061065,0.472222222,2.2563031300202923,2,0.204829668,3.040103493,0.611926946,-1.2356190586519338,-1.2356190673880108,0.08411257807532314,0.5,-1.4506451796104807,0,0,-1.472373121354777,0,0,0,0,1,0,1,0,0,0,0,0.0,1,0
165,0.9879432468715296,1.9562196206844844,-0.25525416013212854,0.2745394657160757,0,5.209613316849007,2.0,-1.156895029618947,0.083333333,1.137290632171733,0,10.65449011,2.359208524,0.235000013,-1.0158860691240428,-1.0158860782296937,1.2675913081877634,1.0,-0.20274489638876494,1,2,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0
166,-0.6806694673575437,1.045145338278382,-0.25525416013212854,0.2745394657160757,0,-0.4477268132768509,2.0,-0.6363733953775473,0.4166666670000001,1.137290632171733,0,0.873616773,1.7472335469999998,0.026603697,-1.0158860691240428,-1.0158860782296937,1.2675913081877634,1.0,-0.20274489638876494,1,0,-2.578487291356024,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0
169,-0.7552808333142115,-0.5947883700526025,-0.25525416013212854,-0.5062429864268062,0,-0.48902126678141916,1.0,-1.156895029618947,0.166666667,0.018278134323173975,0,0.666666667,1.0,0.039226292,-1.0891303989666732,-1.0891304080956212,0.8730983981502833,0.833333333,-0.20274489638876494,1,1,0.29740955064721825,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0
170,-0.7435905732104018,-0.13925122884955132,-0.25525416013212854,0.2745394657160757,0,-0.5220568295850738,2.0,-0.5062429864268062,0.5,1.137290632171733,1,0.391134289,1.303780965,0.089463593,-1.0158860691240428,-1.0158860782296937,1.2675913081877634,1.0,-0.20274489638876494,0,2,-2.578487291356024,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0
171,-0.7552808333142115,-0.5036809418119923,-0.25525416013212854,-0.5062429864268062,0,-0.48902126678141916,1.0,-0.6623994768553826,0.8,0.018278134323173975,1,0.666666667,0.8666666670000001,0.340753388,-1.2356190586519338,-1.2356190673880108,0.08411257807532314,0.5,1.6691055284438088,0,2,0.29740955064721825,0,0,0,1,0,0,0,0,0,0,0,0.0,1,0
172,0.2325461454577084,-0.8681106547744333,-0.25525416013212854,-0.5062429864268062,1,-0.4477268132768509,1.0,-1.2870254385696882,0.0,0.018278134323173975,0,0.343013949,3.933226618,0.0,-1.1623747288093034,-1.162374737522083,0.4786054881128033,0.666666667,-1.4506451796104807,1,2,1.4035237206484654,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0
176,3.142733248947277,1.136252766518992,1.5856976062884378,1.8361043700018393,0,3.5578351766662744,4.0,0.6649306917875166,0.625,3.3753156278688516,3,3.894991042,2.960193192,0.391246406,-1.0158860691240428,-1.0158860782296937,1.2675913081877634,1.0,-1.4506451796104807,1,1,0.29740955064721825,0,0,0,1,0,0,1,0,0,0,0,0.0,1,0
178,-0.7257113518751634,1.136252766518992,-0.25525416013212854,2.6168868221447212,0,0.14484859451370422,4.666666667,0.14440905676533444,0.4,4.49432812571741,2,5.469735182999999,2.143757881,0.117638521,-1.0891303989666732,-1.0891304080956212,0.8730983981502833,0.833333333,-1.4506451796104807,0,1,0.29740955064721825,1,0,0,0,0,0,1,0,0,0,0,0.0,1,0
179,-0.7552808333142115,-1.0503255112556538,1.5856976062884378,0.2745394657160757,1,-0.48076237608050554,1.5,-0.11585176035536529,1.0,1.137290632171733,2,0.7333333329999999,0.8666666670000001,0.060408682,-1.2356190586519338,-1.2356190673880108,0.08411257807532314,0.5,1.6691055284438088,0,1,0.29740955064721825,0,0,1,0,0,0,1,0,0,0,0,0.0,1,0
181,-0.7257113518751634,-0.6858957982932128,-0.25525416013212854,-0.5062429864268062,0,0.5444963155309162,1.0,-1.2870254385696882,0.0,0.018278134323173975,0,8.520807062000001,2.143757881,0.120395458,-1.0158860691240428,-1.0158860782296937,1.2675913081877634,1.0,-0.20274489638876494,0,1,-1.2511502873545277,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0
184,-0.6734490125875436,1.136252766518992,1.5856976062884378,0.2745394657160757,0,-0.527156694592888,2.0,0.14440905676533444,0.916666667,1.137290632171733,2,0.309695052,1.035673188,0.020944155,-1.0891303989666732,-1.0891304080956212,0.8730983981502833,0.833333333,-0.20274489638876494,0,2,0.29740955064721825,0,0,1,0,0,0,1,0,0,0,0,0.0,1,0
190,-0.7463412226465923,-0.8681106547744333,-0.25525416013212854,0.2745394657160757,0,1.0058379500839532,2.0,0.014278648595375922,0.833333333,1.137290632171733,2,12.5163827,2.1625163830000003,0.448988008,-1.0158860691240428,-1.0158860782296937,1.2675913081877634,1.0,-0.20274489638876494,0,1,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0
195,-0.3234288718323001,-0.3214660853307718,-0.25525416013212854,-1.2870254385696882,1,-0.5716101737905558,0.0,-1.2870254385696882,0.0,-1.100734363525385,0,0.0,1.015965167,0.225466719,-1.0158860691240428,-1.0158860782296937,1.2675913081877634,1.0,-0.20274489638876494,0,2,0.9610780526479665,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0
204,-0.42176458917611115,1.2273601947596025,-0.25525416013212854,-0.5062429864268062,0,-0.5137979388841601,1.0,-1.2870254385696882,0.0,0.018278134323173975,0,0.28340081,2.105263158,0.019909439,-1.0158860691240428,-1.0158860782296937,1.2675913081877634,1.0,-0.20274489638876494,0,2,0.29740955064721825,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0
209,1.7440280106443982,1.045145338278382,3.4266493727090044,0.2745394657160757,0,0.6120540414643899,2.0,-1.0267646214489883,0.166666667,1.137290632171733,1,1.6343938880000002,3.797468354,0.3413012,-1.0158860691240428,-1.0158860782296937,1.2675913081877634,1.0,-0.20274489638876494,0,2,0.29740955064721825,0,0,1,1,1,0,0,0,0,0,0,0.0,1,0
210,-0.6734490125875436,0.8629304817971614,-0.25525416013212854,-0.5062429864268062,0,-0.47250348537959186,1.0,-0.5062429864268062,1.0,0.018278134323173975,1,0.690448792,1.035673188,0.357471425,-1.1623747288093034,-1.162374737522083,0.4786054881128033,0.666666667,-0.20274489638876494,0,2,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0
218,-0.13844769724848777,-0.5947883700526025,-0.25525416013212854,1.0553219178589575,0,0.34313712724101036,3.0,-0.5062429864268062,0.333333333,2.2563031300202923,1,3.362449909,2.125075896,0.401942295,-1.0891303989666732,-1.0891304080956212,0.8730983981502833,0.833333333,-0.20274489638876494,0,1,0.29740955064721825,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0
224,1.6560072286863015,1.409575051240823,-0.25525416013212854,-1.2870254385696882,0,-0.5716101737905558,1.0,-1.2870254385696882,0.0,-1.100734363525385,0,0.0,1.66803712,0.189803325,-1.1623747288093034,-1.162374737522083,0.4786054881128033,0.666666667,-0.20274489638876494,1,1,-1.914818789355276,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0
232,-0.626344140992781,-0.5036809418119923,-0.25525416013212854,-0.5062429864268062,0,0.12213664508619164,1.0,-1.2870254385696882,0.0,0.018278134323173975,0,4.48,2.186666667,0.119474002,-1.0158860691240428,-1.0158860782296937,1.2675913081877634,1.0,-0.20274489638876494,1,0,-0.1450361173532806,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0
235,0.9879432468715296,0.3162859123534999,-0.25525416013212854,-0.5062429864268062,0,4.38372424675764,1.0,-0.5062429864268062,1.0,0.018278134323173975,1,9.132420091,2.359208524,0.039157097,-1.0158860691240428,-1.0158860782296937,1.2675913081877634,1.0,-1.4506451796104807,0,1,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0
244,-0.42176458917611115,2.229541905406315,-0.25525416013212854,-1.2870254385696882,0,-0.5716101737905558,0.0,-1.2870254385696882,0.0,-1.100734363525385,0,0.0,0.8502024290000001,0.074625525,-1.0158860691240428,-1.0158860782296937,1.2675913081877634,1.0,1.6691055284438088,0,1,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0
250,-0.7552808333142115,-0.8681106547744333,-0.25525416013212854,-0.5062429864268062,0,0.1551722078898463,1.0,-0.5062429864268062,1.0,0.018278134323173975,1,5.8666666670000005,0.8666666670000001,0.055053221,-1.0891303989666732,-1.0891304080956212,0.8730983981502833,0.833333333,1.6691055284438088,1,1,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0
255,-0.6937350521794486,-0.5947883700526025,-0.25525416013212854,-0.5062429864268062,0,1.014096840784867,1.0,-0.6363733953775473,0.833333333,0.018278134323173975,1,11.4353782,1.012507445,0.555491225,-1.0891303989666732,-1.0891304080956212,0.8730983981502833,0.833333333,-0.20274489638876494,1,2,-2.357264457355775,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0
257,-0.044237954058962504,0.7718230535565511,-0.25525416013212854,-0.5062429864268062,0,-0.48076237608050554,1.0,-1.2870254385696882,0.0,0.018278134323173975,0,0.308295964,3.139013453,0.340183306,-1.0891303989666732,-1.0891304080956212,0.8730983981502833,0.833333333,-0.20274489638876494,1,2,0.29740955064721825,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0
261,1.03126597549153,-0.8681106547744333,-0.25525416013212854,-0.5062429864268062,0,-0.19170120154852743,1.0,-0.5062429864268062,1.0,0.018278134323173975,1,0.6869773,0.776583035,0.16049685,-1.0891303989666732,-1.0891304080956212,0.8730983981502833,0.833333333,-0.20274489638876494,1,1,0.07618671664696883,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0
264,-0.42176458917611115,0.7718230535565511,-0.25525416013212854,0.2745394657160757,0,-0.4064323597722826,2.0,-0.5062429864268062,0.5,1.137290632171733,1,0.809716599,4.251012146,0.141851181,-1.0158860691240428,-1.0158860782296937,1.2675913081877634,1.0,-0.20274489638876494,0,2,1.4035237206484654,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0
267,-0.6662285578175435,-0.23035865709016157,-0.25525416013212854,-1.2870254385696882,1,-0.5716101737905558,0.0,-1.2870254385696882,0.0,-1.100734363525385,0,0.0,1.023308698,0.090418338,-1.1623747288093034,-1.162374737522083,0.4786054881128033,0.666666667,-0.20274489638876494,1,1,-0.5874817853537794,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0
271,0.4048055663991396,0.1340710558722794,-0.25525416013212854,-0.5062429864268062,0,-0.4064323597722826,1.0,-1.2870254385696882,0.0,0.018278134323173975,0,0.410340583,3.939269594,0.05062649,-1.0158860691240428,-1.0158860782296937,1.2675913081877634,1.0,-0.20274489638876494,1,2,-2.1360416233555255,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0
